programme_name,cluster,subcluster,subject_1,subject_1_grade,subject_2,subject_2_grade,subject_3,subject_3_grade,subject_4,subject_4_grade,programme_code,institution,key,institution_type,location,programme_name_code,pred_cutoff_2025
BACHELOR OF SCIENCE IN HEALTH RECORDS AND INFORMATION,13,13G,HAG,Null,-,C,C+,C,ENG/KIS,C,,,,,,,
BACHELOR OF SCIENCE IN HEALTH RECORDS MANAGEMENT,13,13G,HAG,Null,-,C,C+,C,ENG/KIS,C,,,,,,,
BACHELOR OF ARTS IN HISTORY AND ARCHAEOLOGY,14,14A,BIO,Null,CHE,Null,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1117523,PWANI UNIVERSITY,PU,Public,KILIFI COUNTY,523,21.115230000000007
BACHELOR OF ARTS IN HISTORY,14,14A,BIO,Null,CHE,Null,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1087522,KISII UNIVERSITY,KSU,Public,KISII COUNTY,522,22.916485
BACHELOR OF ARTS IN HISTORY,14,14A,BIO,Null,CHE,Null,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1480522,CATHOLIC UNIVERSITY OF EASTERN AFRICA,CUEA,Private,NAIROBI COUNTY,522,21.131360000000022
BACHELOR OF ARTS IN HISTORY,14,14A,BIO,Null,CHE,Null,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1165522,MAASAI MARA UNIVERSITY,MMARAU,Public,NAROK COUNTY,522,21.12839000000001
BACHELOR OF ARTS IN HISTORY,14,14A,BIO,Null,CHE,Null,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1117522,PWANI UNIVERSITY,PU,Public,KILIFI COUNTY,522,21.145575000000008
BACHELOR OF ARTS IN HISTORY AND ARCHAEOLOGY WITH IT,14,14A,BIO,Null,CHE,Null,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1229523,MASENO UNIVERSITY,MSU,Public,KISUMU COUNTY,523,22.565944999999992
BACHELOR OF ARTS IN HISTORY AND INTERNATIONAL STUDIES,14,14A,BIO,Null,CHE,Null,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1057622,EGERTON UNIVERSITY,EU,Public,NAKURU COUNTY,622,22.248414999999987
BACHELOR OF SCIENCE IN ANIMAL HEALTH AND PRODUCTION,15,15A,BIO,C+,CHE,C+,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1105290,CHUKA UNIVERSITY,CU,Public,THARAKA NITHI COUNTY,290,22.443630000000006
BACHELOR OF SCIENCE IN ANIMAL HEALTH AND PRODUCTION,15,15A,BIO,C+,CHE,C+,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1279290,MOUNT KENYA UNIVERSITY,MKU,Private,KIAMBU COUNTY,290,16.314480000000025
BACHELOR OF SCIENCE IN ANIMAL HEALTH AND PRODUCTION,15,15A,BIO,C+,CHE,C+,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1165294,MAASAI MARA UNIVERSITY,MMARAU,Public,NAROK COUNTY,294,21.264764999999958
BACHELOR OF SCIENCE IN ANIMAL HEALTH AND PRODUCTION,15,15A,BIO,C+,CHE,C+,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1240294,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,MUST,Public,MERU COUNTY,294,25.464535000000023
"BACHELOR OF SCIENCE IN ANIMAL HEALTH, PRODUCTION AND PROCESSING",15,15A,BIO,C+,CHE,C+,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1249290,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,JKUAT,Public,KIAMBU COUNTY,290,30.292695000000013
BACHELOR OF SCIENCE IN ANIMAL PRODUCTION AND HEALTH MANAGEMENT,15,15A,BIO,C+,CHE,C+,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1117291,PWANI UNIVERSITY,PU,Public,KILIFI COUNTY,291,15.945090000000027
BACHELOR OF SCIENCE IN ANIMAL PRODUCTION AND HEALTH MANAGEMENT,15,15A,BIO,C+,CHE,C+,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1111294,KENYATTA UNIVERSITY,KU,Public,NAIROBI COUNTY,294,28.893404999999966
BACHELOR OF SCIENCE IN ANIMAL HEALTH MANAGEMENT,15,15A,BIO,C+,CHE,C+,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1057689,EGERTON UNIVERSITY,EU,Public,NAKURU COUNTY,689,28.280704999999998
BACHELOR OF SCIENCE IN ANIMAL PRODUCTION,15,15A,BIO,C+,CHE,C+,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,,,,,,,
BACHELOR OF SCIENCE IN APPLIED ANIMAL LABORATORY SCIENCE,15,15A,BIO,C+,CHE,C+,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1114358,UNIVERSITY OF ELDORET,UOE,Public,UASIN GISHU COUNTY,358,15.864000000000027
BACHELOR OF SCIENCE IN ANIMAL SCIENCE AND MANAGEMENT,15,15B,BIO,C+,CHE,C+,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1253293,MOI UNIVERSITY,MU,Public,UASIN GISHU COUNTY,293,15.921200000000026
BACHELOR OF SCIENCE IN ANIMAL SCIENCE AND MANAGEMENT,15,15B,BIO,C+,CHE,C+,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1114293,UNIVERSITY OF ELDORET,UOE,Public,UASIN GISHU COUNTY,293,15.864000000000026
BACHELOR OF SCIENCE IN ANIMAL SCIENCE WITH IT,15,15B,BIO,C+,CHE,C+,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1229293,MASENO UNIVERSITY,MSU,Public,KISUMU COUNTY,293,16.087875000000025
BACHELOR OF SCIENCE IN ANIMAL SCIENCE,15,15B,BIO,C+,CHE,C+,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1105293,CHUKA UNIVERSITY,CU,Public,THARAKA NITHI COUNTY,293,16.280100000000022
BACHELOR OF SCIENCE IN ANIMAL SCIENCE,15,15B,BIO,C+,CHE,C+,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1057293,EGERTON UNIVERSITY,EU,Public,NAKURU COUNTY,293,19.156404999999996
BACHELOR OF SCIENCE IN ANIMAL SCIENCE,15,15B,BIO,C+,CHE,C+,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1053293,JARAMOGI OGINGA ODINGA UNIVERSITY OF SCIENCE AND TECHNOLOGY,JOOUST,Public,SIAYA COUNTY,293,20.848750000000027
BACHELOR OF SCIENCE IN ANIMAL SCIENCE,15,15B,BIO,C+,CHE,C+,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1087293,KISII UNIVERSITY,KSU,Public,KISII COUNTY,293,15.864000000000027
BACHELOR OF SCIENCE IN ANIMAL SCIENCE,15,15B,BIO,C+,CHE,C+,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1685293,THARAKA UNIVERSITY,THRKU,Public,THARAKA NITHI COUNTY,293,15.864000000000027
BACHELOR OF SCIENCE IN ANIMAL SCIENCE,15,15B,BIO,C+,CHE,C+,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1244293,KARATINA UNIVERSITY,KARU,Public,NYERI COUNTY,293,15.864000000000027
BACHELOR OF SCIENCE IN ANIMAL SCIENCE AND TECHNOLOGY,15,15B,BIO,C+,CHE,C+,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,,,,,,,
BACHELOR OF SCIENCE IN ANIMAL PRODUCTS TECHNOLOGY,15,15B,BIO,C+,CHE,C+,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1105693,CHUKA UNIVERSITY,CU,Public,THARAKA NITHI COUNTY,693,15.864000000000027
BACHELOR OF SCIENCE IN FOOD NUTRITION AND DIETETICS,15,15C,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1057190,EGERTON UNIVERSITY,EU,Public,NAKURU COUNTY,190,25.07319999999997
BACHELOR OF SCIENCE IN FOOD NUTRITION AND DIETETICS,15,15C,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1087190,KISII UNIVERSITY,KSU,Public,KISII COUNTY,190,15.875400000000024
BACHELOR OF SCIENCE IN FOOD NUTRITION AND DIETETICS,15,15C,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1170190,MACHAKOS UNIVERSITY,MCKU,Public,MACHAKOS COUNTY,190,15.927680000000025
BACHELOR OF SCIENCE IN FOOD NUTRITION AND DIETETICS,15,15C,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1263190,UNIVERSITY OF NAIROBI,UON,Public,NAIROBI COUNTY,190,31.637715000000036
BACHELOR OF SCIENCE IN FOOD NUTRITION AND DIETETICS,15,15C,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1166190,SOUTH EASTERN KENYA UNIVERSITY,SEKU,Public,KITUI COUNTY,190,15.864000000000027
BACHELOR OF SCIENCE IN FOOD NUTRITION AND DIETETICS,15,15C,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1117190,PWANI UNIVERSITY,PU,Public,KILIFI COUNTY,190,15.864000000000027
BACHELOR OF SCIENCE IN HUMAN NUTRITION AND DIETETICS,15,15C,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1082405,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,MMUST,Public,KAKAMEGA COUNTY,405,15.874495000000024
BACHELOR OF SCIENCE IN HUMAN NUTRITION AND DIETETICS,15,15C,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1077405,KENYA METHODIST UNIVERSITY,KEMU,Private,MERU COUNTY,405,15.864000000000027
BACHELOR OF SCIENCE IN HUMAN NUTRITION AND DIETETICS,15,15C,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1105405,CHUKA UNIVERSITY,CU,Public,THARAKA NITHI COUNTY,405,18.135374999999996
BACHELOR OF SCIENCE IN HUMAN NUTRITION AND DIETETICS,15,15C,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1061405,KABARAK UNIVERSITY,KABU,Private,NAKURU COUNTY,405,15.864000000000027
BACHELOR OF SCIENCE IN HUMAN NUTRITION AND DIETETICS,15,15C,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1240405,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,MUST,Public,MERU COUNTY,405,15.864000000000027
BACHELOR OF SCIENCE IN HUMAN NUTRITION AND DIETETICS,15,15C,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1249405,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,JKUAT,Public,KIAMBU COUNTY,405,29.42110499999998
BACHELOR OF SCIENCE IN HUMAN NUTRITION AND DIETETICS,15,15C,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1244405,KARATINA UNIVERSITY,KARU,Public,NYERI COUNTY,405,15.864000000000027
BACHELOR OF SCIENCE IN FOOD SCIENCE AND NUTRITION,15,15C,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1249191,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,JKUAT,Public,KIAMBU COUNTY,191,16.216935000000024
BACHELOR OF SCIENCE IN FOOD SCIENCE AND NUTRITION,15,15C,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1114191,UNIVERSITY OF ELDORET,UOE,Public,UASIN GISHU COUNTY,191,15.864000000000027
BACHELOR OF SCIENCE IN FOOD SCIENCE AND NUTRITION,15,15C,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1240191,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,MUST,Public,MERU COUNTY,191,15.864000000000027
BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS WITH IT,15,15C,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1515190,TOM MBOYA UNIVERSITY,TMU,Public,HOMA BAY COUNTY,190,16.971940000000014
BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS WITH IT,15,15C,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1229190,MASENO UNIVERSITY,MSU,Public,KISUMU COUNTY,190,25.97416499999999
BACHELOR OF TECHNOLOGY IN NUTRITION AND DIETETICS,15,15C,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1112381,TECHNICAL UNIVERSITY OF KENYA,TUK,Public,NAIROBI COUNTY,381,25.85163000000001
"BACHELOR OF SCIENCE IN FOOD, NUTRITION AND DIETETICS",15,15C,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1111190,KENYATTA UNIVERSITY,KU,Public,NAIROBI COUNTY,190,28.95012000000004
"BACHELOR OF SCIENCE IN FOOD, NUTRITION AND DIETETICS",15,15C,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1165190,MAASAI MARA UNIVERSITY,MMARAU,Public,NAROK COUNTY,190,15.864000000000026
BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE MANAGEMENT,15,15D,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,,,,,,,
BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE WITH IT,15,15D,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,,,,,,,
BACHELOR OF SCIENCE IN FISHERIES MANAGEMENT AND AQUACULTURE TECHNOLOGY,15,15D,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,,,,,,,
BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE,15,15D,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1105518,CHUKA UNIVERSITY,CU,Public,THARAKA NITHI COUNTY,518,15.864000000000027
BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE,15,15D,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1087518,KISII UNIVERSITY,KSU,Public,KISII COUNTY,518,15.864000000000027
BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE,15,15D,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1249519,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,JKUAT,Public,KIAMBU COUNTY,519,15.864000000000027
BACHELOR OF SCIENCE IN COASTAL AND MARINE RESOURCE MANAGEMENT,15,15D,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1111565,KENYATTA UNIVERSITY,KU,Public,NAIROBI COUNTY,565,15.864000000000027
BACHELOR OF SCIENCE IN MARINE BIOLOGY AND FISHERIES,15,15D,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1117565,PWANI UNIVERSITY,PU,Public,KILIFI COUNTY,565,15.864000000000027
BACHELOR OF SCIENCE IN FISHERIES AND AQUATIC SCIENCES,15,15D,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1114517,UNIVERSITY OF ELDORET,UOE,Public,UASIN GISHU COUNTY,517,15.864000000000027
BACHELOR OF SCIENCE IN AQUACULTURE AND FISHERIES TECHNOLOGY,15,15D,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1166518,SOUTH EASTERN KENYA UNIVERSITY,SEKU,Public,KITUI COUNTY,518,15.864000000000027
BACHELOR OF SCIENCE IN FISHERIES AND OCEANOGRAPHY,15,15D,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,,,,,,,
BACHELOR OF SCIENCE IN MARINE RESOURCE MANAGEMENT,15,15D,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1063565,TECHNICAL UNIVERSITY OF MOMBASA,TUM,Public,MOMBASA COUNTY,565,15.864000000000027
BACHELOR OF SCIENCE IN MARITIME MANAGEMENT IN COMMERCIAL,15,15D,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1063548,TECHNICAL UNIVERSITY OF MOMBASA,TUM,Public,MOMBASA COUNTY,548,15.864000000000027
BACHELOR OF SCIENCE IN APPLIED AQUATIC SCIENCE,15,15D,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1087347,KISII UNIVERSITY,KSU,Public,KISII COUNTY,347,15.864000000000027
BACHELOR OF SCIENCE IN APPLIED AQUATIC SCIENCE,15,15D,BIO,C,CHE,C,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1057347,EGERTON UNIVERSITY,EU,Public,NAKURU COUNTY,347,16.10304000000003
BACHELOR OF SCIENCE IN FOOD PROCESSING TECHNOLOGY,15,15E,BIO,Null,CHE,Null,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,,,,,,,
BACHELOR OF SCIENCE IN FOOD SCIENCE AND TECHNOLOGY,15,15E,BIO,Null,CHE,Null,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1105124,CHUKA UNIVERSITY,CU,Public,THARAKA NITHI COUNTY,124,15.864000000000027
BACHELOR OF SCIENCE IN FOOD SCIENCE AND TECHNOLOGY,15,15E,BIO,Null,CHE,Null,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1057124,EGERTON UNIVERSITY,EU,Public,NAKURU COUNTY,124,23.38983500000005
BACHELOR OF SCIENCE IN FOOD SCIENCE AND TECHNOLOGY,15,15E,BIO,Null,CHE,Null,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1082124,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,MMUST,Public,KAKAMEGA COUNTY,124,15.864000000000027
BACHELOR OF SCIENCE IN FOOD SCIENCE AND TECHNOLOGY,15,15E,BIO,Null,CHE,Null,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1249124,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,JKUAT,Public,KIAMBU COUNTY,124,30.646880000000074
BACHELOR OF SCIENCE IN FOOD SCIENCE AND TECHNOLOGY,15,15E,BIO,Null,CHE,Null,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1173124,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,DKUT,Public,NYERI COUNTY,124,15.864000000000027
BACHELOR OF SCIENCE IN FOOD SCIENCE AND TECHNOLOGY,15,15E,BIO,Null,CHE,Null,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1263124,UNIVERSITY OF NAIROBI,UON,Public,NAIROBI COUNTY,124,28.577955000000028
BACHELOR OF SCIENCE IN FOOD SCIENCE AND TECHNOLOGY,15,15E,BIO,Null,CHE,Null,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1240124,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,MUST,Public,MERU COUNTY,124,15.864000000000027
BACHELOR OF SCIENCE IN FOOD SCIENCE AND TECHNOLOGY,15,15E,BIO,Null,CHE,Null,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1246124,MURANG'A UNIVERSITY OF TECHNOLOGY,MUT,Public,MURANG'A COUNTY,124,15.864000000000027
BACHELOR OF SCIENCE IN FOOD SCIENCE AND MANAGEMENT,15,15E,BIO,Null,CHE,Null,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1240603,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,MUST,Public,MERU COUNTY,603,15.864000000000027
BACHELOR OF SCIENCE IN FOOD SECURITY,15,15E,BIO,Null,CHE,Null,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1053483,JARAMOGI OGINGA ODINGA UNIVERSITY OF SCIENCE AND TECHNOLOGY,JOOUST,Public,SIAYA COUNTY,483,18.481800000000025
BACHELOR OF SCIENCE IN FOOD TECHNOLOGY AND QUALITY ASSURANCE,15,15E,BIO,Null,CHE,Null,MAT_ALTERNATIVE_A/PHY/GEO,Null,ENG/KIS / 3rd_GROUP_II / a_GROUP_III / any_GROUP_IV / any_GROUP_V,Null,1063124,TECHNICAL UNIVERSITY OF MOMBASA,TUM,Public,MOMBASA COUNTY,124,15.864000000000027
